Date,AAPL,AMZN,AXP,BA,BHP,CAT,FB,GOOG,NFLX,MRK,JNJ,IVPAF,UFPI,SAM,RIO,PFE,WST,VALE,UTX,UNH
1/13/17,114.930237,817.140015,74.07415,150.789871,34.116497,88.600662,128.339996,807.880005,133.699997,58.291485,108.031647,2.567,33.217194,158.600006,34.974377,29.948277,84.764572,8.83818,104.68232,156.672256
1/17/17,115.857086,809.719971,74.054817,149.688614,34.125057,87.747276,127.870003,804.609985,132.889999,57.487335,108.286179,2.668,32.451164,156.949997,35.323788,29.524652,83.175308,8.773601,104.444885,155.568344
1/18/17,115.847435,807.47998,74.915245,150.305725,34.390526,88.248413,127.919998,806.070007,133.259995,57.197464,108.125916,2.73,32.926292,155.350006,36.047569,29.497023,83.264145,9.170304,104.872276,152.740906
1/19/17,115.644691,809.039978,74.14183,150.951279,34.296329,88.295692,127.550003,802.174988,138.410004,56.412022,107.654556,2.7,31.623724,153.199997,35.781349,29.193123,82.642258,9.041145,105.16671,153.670486
1/20/17,115.857086,808.330017,73.668098,151.454453,34.193565,89.430359,127.040001,805.02002,138.600006,58.469143,107.607437,2.773,31.526758,154.75,35.714798,29.257586,82.464561,9.253334,105.223671,153.631744
1/23/17,115.934326,817.880005,73.445747,149.849991,34.527531,89.316895,128.929993,819.309998,137.389999,57.795906,107.381195,3,32.506111,155.899994,36.446899,28.972097,81.339241,9.696167,104.796288,154.028763
1/24/17,115.828125,822.440002,74.857239,152.422821,35.58083,90.999962,129.369995,823.869995,140.110001,57.234871,105.354431,3.145,33.647076,156.949997,38.019245,28.686615,83.21479,9.926808,106.00248,155.345657
1/25/17,117.672188,836.52002,74.335175,158.888092,35.692154,92.805984,131.479996,835.669983,139.520004,57.113312,106.334816,3.14,34.341991,156.149994,38.235546,28.815546,83.461571,9.945259,105.385147,156.12999
1/26/17,117.730118,839.150024,74.37384,160.55899,35.229733,91.92662,132.779999,832.150024,138.960007,57.225521,105.429832,3.158,33.776356,154.850006,37.320419,28.806332,82.711349,9.797649,104.8153,157.592148
1/27/17,117.739769,835.77002,74.296509,159.210876,35.315369,93.600243,132.179993,823.309998,142.449997,57.739796,106.881577,3.166,33.656769,153.850006,37.728065,28.935263,82.622513,9.843778,104.188438,157.824539
1/30/17,117.430817,830.380005,74.712219,157.188705,34.784435,91.520027,130.979996,802.320007,141.220001,57.440586,106.645905,3.05,32.874577,153.25,36.929417,28.833961,82.355988,9.511654,103.685066,156.953064
1/31/17,117.160492,823.47998,73.842125,155.147537,35.358185,90.451546,130.320007,796.789978,140.710007,57.964214,106.759018,3.07,32.874577,153.699997,37.262188,29.220749,83.540527,9.39172,104.159958,156.962753
2/1/17,124.305,832.349976,74.209511,155.669708,35.460945,89.931503,133.229996,795.695007,140.779999,58.06707,106.740173,3.152,32.79377,153.699997,37.802944,29.462629,83.412216,9.668489,102.744827,157.553406
2/2/17,124.092606,839.950012,73.967812,154.04628,35.049904,88.664452,130.839996,798.530029,139.199997,60.011993,107.060677,3.079,32.541664,156.300003,37.112442,29.518446,83.451706,9.613135,102.915779,155.665207
2/3/17,124.623619,810.200012,75.446976,154.179169,33.731144,88.201141,130.979996,801.48999,140.25,60.114849,107.126678,3.05,32.942455,155,35.498493,29.853354,85.317368,8.976564,104.140961,156.740005
2/6/17,125.79184,807.640015,75.234276,155.679199,33.654072,87.813461,132.059998,801.340027,140.970001,60.722637,106.900436,3.113,32.599842,155.699997,35.590008,29.983595,84.517799,8.819729,105.119209,155.423111
2/7/17,126.989029,812.5,75.137604,158.071625,33.551315,88.229492,131.839996,806.969971,144,60.030689,106.975838,3.28,32.803471,155.600006,35.789673,29.844051,84.557289,8.884309,105.660583,155.442474
2/8/17,127.481415,819.710022,75.214951,156.85556,33.14027,87.85128,134.199997,808.380005,144.740005,60.142899,106.900436,3.37,32.77438,157.550003,35.723114,29.899864,84.892906,9.013468,104.853287,155.229462
2/9/17,128.402603,821.359985,75.582321,157.305603,33.577,88.844109,134.139999,809.559998,144.139999,60.208355,107.541443,3.417,33.404659,162.5,35.889503,30.123138,84.892906,9.188755,104.558853,155.355347
2/10/17,128.11171,827.460022,75.872353,159.172821,34.330582,91.066154,134.190002,813.669983,144.820007,59.983936,108.634972,3.563,34.212708,162.5,37.777985,30.09523,84.80407,9.650038,105.470612,155.655533
2/13/17,129.246201,836.530029,76.288071,160.896378,34.621735,93.136925,134.050003,819.23999,143.199997,60.563663,109.238274,3.61,33.569496,162.199997,38.809582,30.337111,85.307495,10.461896,106.391884,156.856247
2/14/17,130.923721,836.390015,76.771454,161.346436,34.655987,92.749245,133.850006,820.450012,140.820007,61.395874,109.690773,3.614,33.38203,165.199997,38.476807,30.467352,85.810921,10.295834,105.964485,157.960098
2/15/17,131.398834,842.700012,76.955124,162.112488,34.887199,93.628593,133.440002,818.97998,142.270004,60.928352,110.48262,3.71,34.61673,166.550003,38.21059,31.174381,85.840553,10.249706,106.919914,159.083313
2/16/17,131.243729,844.140015,76.868126,163.55838,35.101288,92.909996,133.839996,824.159973,142.009995,61.021854,111.312195,3.696,34.351685,164.949997,38.376976,31.276712,81.003639,10.019064,107.072769,158.463608
2/17/17,131.602493,845.070007,77.061485,165.377716,34.493279,93.467873,133.529999,828.070007,142.220001,61.143406,112.047478,3.701,33.837772,169.75,37.852859,31.276712,82.059845,10.120548,107.149208,152.624741
2/21/17,132.55275,856.440002,77.312843,168.106735,34.89576,92.758698,133.720001,831.659973,142.600006,61.227566,112.801636,3.8,34.568245,168.75,38.393616,31.276712,82.395477,10.627958,107.483604,155.481232
2/22/17,132.950317,855.609985,77.206497,167.915207,34.090801,92.853264,136.119995,830.76001,143.860001,61.0499,112.669655,3.64,34.080185,166.850006,37.92152,31.248806,82.168434,10.369639,107.636467,155.481232
2/23/17,132.387909,852.190002,77.390182,169.351501,33.491367,90.347557,135.360001,831.330017,142.779999,61.573532,114.724709,3.444,31.058088,157.899994,36.356422,31.686045,82.69162,9.917583,107.091881,157.446915
2/24/17,132.513962,845.23999,77.109833,169.906906,32.515144,90.281357,135.440002,828.640015,143.25,61.863407,116.461235,3.27,30.867392,159.199997,35.655121,31.872105,83.046959,9.705393,107.445381,157.892319
2/27/17,132.775772,848.640015,77.50618,171.812408,33.054634,92.134644,136.410004,829.280029,143.410004,61.573532,116.148087,3.089,31.494434,157.649994,35.77486,31.890717,82.67186,9.788423,107.779785,160.138794
2/28/17,132.833969,845.039978,77.399841,172.578445,32.386696,91.397118,135.539993,823.210022,142.130005,61.592236,115.967796,2.887,30.967588,158.649994,35.509735,31.741865,81.408348,9.548556,107.531372,160.138794
3/1/17,135.548996,853.080017,79.198044,176.102234,33.243031,93.21257,137.419998,835.23999,142.649994,61.910152,117.533524,3.32,32.415604,160.800003,36.698521,32.02095,83.352989,9.862228,108.610977,162.617645
3/2/17,134.744186,848.909973,77.438522,175.221283,32.566528,89.222336,136.759995,830.630005,139.529999,61.788601,117.315277,3.03,32.011581,161.449997,35.261711,32.104679,81.872299,9.188755,107.665123,162.007614
3/3/17,135.539307,849.880005,77.22583,174.445663,33.448551,89.940956,137.169998,829.080017,139.139999,62.256134,117.467094,3.12,31.348988,161.350006,35.740646,32.113979,80.658119,9.39172,107.330719,162.869415
3/6/17,135.112656,846.609985,76.858459,173.248718,32.831985,90.451546,137.419998,827.780029,141.940002,62.153278,117.39119,2.94,31.3102,155,34.791328,31.955828,80.342247,9.170304,106.681053,163.353531
3/7/17,135.287201,846.02002,76.935799,174.29245,32.677849,90.706856,137.300003,831.909973,141.429993,61.676399,117.505043,2.79,30.999908,154.75,34.740009,31.620926,80.144829,9.161079,107.273415,162.966232
3/8/17,134.782974,850.5,76.41375,174.024338,31.873146,88.153854,137.720001,835.369995,140.320007,61.526783,117.761253,2.88,30.392262,153.600006,34.124233,31.546499,79.453827,8.727472,106.767044,163.194641
3/9/17,134.472672,853,76.665108,172.904007,31.199652,86.41404,138.240005,838.679993,140.529999,61.610947,119.516769,2.81,30.686388,151.800003,33.705166,31.676741,80.243538,8.727472,106.939011,163.29184
3/10/17,134.918732,852.460022,76.742447,171.113419,31.173409,87.283951,138.789993,843.25,140.889999,61.339771,119.763481,3.14,30.540939,146.600006,33.688065,31.732559,80.332375,8.736698,107.139648,165.206512
3/13/17,134.976898,854.590027,76.578102,171.448532,31.820667,87.595993,139.600006,845.539978,143.520004,60.416805,120.209488,3.059,30.780121,146.949997,34.936714,31.732559,80.9049,9.078048,107.302071,165.430069
3/14/17,134.773285,852.530029,77.042152,171.142136,31.619493,86.858452,139.320007,845.619995,143.190002,60.46389,120.560593,3.029,30.408419,145.899994,34.680141,31.834898,80.618645,9.096498,106.843483,164.312378
3/15/17,136.198685,852.969971,76.59742,171.122986,33.202652,88.276787,139.720001,847.200012,145.25,60.934792,122.373032,3.21,31.662508,148.050003,36.826809,32.216312,81.872299,9.853004,108.037743,166.955963
3/16/17,136.421692,853.419983,77.119484,170.625046,33.158916,87.79454,139.990005,848.780029,144.389999,60.445061,121.898567,3.269,32.15704,148.350006,36.715626,32.030262,81.16156,9.622362,107.330719,166.489441
3/17/17,135.74295,852.309998,76.61676,172.453979,33.395077,87.85128,139.839996,852.119995,145.110001,60.181355,121.518982,3.27,32.341267,149.399994,36.801147,31.927927,81.645256,9.345592,108.391235,164.934372
3/20/17,137.168365,856.969971,76.230057,171.774109,33.631241,90.205711,139.940002,848.400024,145.830002,60.379135,121.528488,3.22,32.102089,149.100006,36.997856,31.983746,81.586029,9.493202,108.44857,163.28212
3/21/17,135.597504,843.200012,74.953911,168.489746,32.327976,87.397415,138.509995,830.460022,142.419998,60.190769,120.750366,3.53,31.11627,148.350006,35.073559,31.862799,79.098457,8.709021,107.158768,162.990555
3/22/17,137.129562,848.059998,75.089264,169.466431,32.424191,87.397415,139.589996,829.590027,142.649994,59.804634,119.810944,3.5,30.654064,149.300003,35.543945,32.067467,78.782593,8.792051,106.939011,162.339355
3/23/17,136.644714,847.380005,75.253609,169.734528,32.205524,87.208305,139.529999,817.580017,141.839996,59.597427,119.469322,3.578,31.151821,148.949997,35.347237,31.900015,78.555542,8.598313,106.853027,160.648178
3/24/17,136.37323,845.609985,75.601646,168.355698,31.934372,87.132652,140.339996,814.429993,142.020004,59.503258,119.07077,3.45,31.342524,149.100006,34.928165,31.630228,79.986877,8.579863,106.814812,160.366364
3/27/17,136.605957,846.820007,75.021591,168.62381,31.339596,86.527504,140.320007,819.51001,144.059998,59.512676,119.374435,3.45,31.494434,149.199997,34.406467,31.797684,80.055984,8.616765,106.843483,159.9776
3/28/17,139.437347,856,76.027031,169.830276,31.95187,87.889107,141.759995,820.919983,145.169998,59.653938,119.241577,3.289,31.643118,144.899994,34.945274,31.779079,80.431091,8.736698,107.712898,160.706543
3/29/17,139.74765,874.320007,75.649994,170.088852,32.26675,87.804008,142.649994,831.409973,146.470001,59.936485,118.539375,3.38,31.197073,145.449997,34.962379,31.937233,80.638382,8.875083,107.063217,158.850174
3/30/17,139.563416,876.340027,76.578102,170.42395,32.275501,88.144402,142.410004,831.5,148.059998,59.757542,118.292664,3.347,31.672205,145.699997,35.133423,31.955828,80.895042,8.801277,107.435829,160.356644
3/31/17,139.301605,886.539978,76.481407,169.351501,31.768185,87.70945,142.050003,829.559998,147.809998,59.842308,118.188286,3.469,31.849976,144.649994,34.791328,31.825596,80.559425,8.764375,107.206535,159.404175
4/3/17,139.340393,891.51001,75.978699,169.150436,31.873146,87.246124,142.279999,838.549988,146.919998,59.776375,118.321129,3.5,30.14015,144.600006,34.611729,31.853502,80.934525,8.755149,106.939011,160.939789
4/4/17,140.37793,906.830017,75.659676,171.113419,32.240509,89.00486,141.729996,834.570007,145.5,59.964737,118.311646,3.636,30.757496,141.949997,35.09066,31.946527,79.779587,9.096498,107.951752,160.337204
4/5/17,139.650681,909.280029,75.48494,169.562164,32.467922,89.108871,141.850006,831.409973,143.619995,59.870564,118.425514,3.6,30.631441,140.350006,34.851192,31.806982,79.11821,8.699796,107.483604,160.725967
4/6/17,139.301605,898.280029,75.640244,169.839859,32.502914,90.602837,141.169998,827.880005,143.740005,59.559761,118.66275,3.64,30.883553,141.399994,35.047901,31.732559,79.137962,8.450703,107.397621,160.696808
4/7/17,138.991318,894.880005,75.494621,171.257034,32.336727,90.319176,140.779999,824.669983,143.110001,59.456169,118.539375,3.622,30.974052,139.899994,34.731461,31.723259,78.52594,8.515283,107.951752,161.357727
4/10/17,138.826462,907.039978,75.222824,170.02179,33.465057,91.850975,141.039993,824.72998,143.850006,58.909916,117.988998,3.7,31.10334,142.300003,34.953823,31.667442,78.002754,8.524509,107.846657,160.832855
4/11/17,137.333206,902.359985,74.99955,170.988922,33.578758,91.813156,139.919998,823.349976,144.350006,58.938171,117.87513,3.82,31.804724,141.449997,35.441311,31.565107,78.298882,8.441476,108.095062,161.17305
4/12/17,137.498032,896.22998,74.436523,168.575912,31.995602,89.695114,139.580002,824.320007,143.830002,59.380825,118.994865,4.064,31.200306,139.5,33.593987,31.555799,78.150818,8.063225,107.235191,160.910629
4/13/17,136.770782,884.669983,73.582275,168.164185,31.567007,88.030937,139.389999,823.559998,142.919998,58.966423,118.605789,3.95,30.702551,139.050003,33.3032,31.518591,77.598038,8.044773,107.091881,160.327484
4/17/17,137.52713,901.98999,74.426819,171.419815,31.706959,89.014305,141.419998,837.169983,147.25,59.14537,119.298531,3.931,31.497669,139.949997,33.363064,31.630228,78.389038,8.118579,108.219261,162.485138
4/18/17,136.916229,903.780029,73.572563,170.2995,31.112185,89.250702,140.960007,836.820007,143.360001,58.64621,115.59771,3.72,31.733616,139.600006,33.029522,31.48138,78.952637,7.906389,108.496323,163.85553
4/19/17,136.412003,899.200012,73.339584,170.826126,30.99847,88.380791,142.270004,838.210022,139.759995,58.994678,115.170708,3.651,30.30176,141.100006,32.944,31.267412,79.694214,7.851035,107.884857,164.497009
4/20/17,138.118622,902.059998,77.678802,171.687927,31.479544,90.249474,143.800003,841.650024,141.179993,58.909916,115.645172,3.761,30.793049,138.449997,33.842007,31.388348,80.949951,8.137031,108.85939,166.722702
4/21/17,137.953781,898.530029,77.261391,172.722092,31.278364,89.925316,143.679993,843.190002,142.869995,58.288322,115.540787,3.68,30.80921,139.050003,33.807796,31.295317,80.979607,8.183158,109.862572,166.353378
4/24/17,139.282196,907.409973,78.096222,174.330765,31.628237,92.299294,145.470001,862.76001,143.830002,58.523777,116.613068,3.665,31.096874,142.050003,34.303837,31.388348,81.51355,8.343464,111.133255,167.490524
4/25/17,140.145187,907.619995,78.270958,175.719177,31.785681,99.55471,146.490005,872.299988,152.160004,58.674469,117.125488,3.609,31.287575,144.300003,34.500546,31.406954,81.938705,8.534172,111.658752,169.152496
4/26/17,139.320984,909.289978,78.164169,173.995651,31.532021,99.783554,146.559998,871.72998,150.169998,59.051193,117.201393,3.55,31.226166,141.850006,34.278183,31.490681,83.056,8.324392,112.929443,169.482956
4/27/17,139.427643,918.380005,77.979736,175.441513,30.622358,97.89579,147.699997,874.25,153.080002,58.938171,117.419647,3.395,31.420094,140.800003,33.807796,31.499987,91.648346,8.028795,113.483582,169.725952
4/28/17,139.291885,924.98999,76.93132,176.983154,31.13842,97.495361,150.25,905.960022,152.199997,58.702717,117.163437,3.52,30.799519,144.350006,34.055817,31.555799,90.99575,8.181363,113.684204,169.968903
5/1/17,142.132996,948.22998,76.911919,174.646759,31.348343,97.247467,152.460007,912.570007,155.350006,58.749813,117.04007,3.42,30.712246,144.199997,34.269627,31.425562,92.152611,8.276716,113.617325,169.687027
5/2/17,143.034805,946.940002,77.212837,175.652161,30.945992,96.780312,152.779999,916.440002,156.449997,59.051193,117.381683,3.43,30.618511,140.949997,34.072918,31.267412,93.210587,8.410212,113.999496,169.24971
5/3/17,142.59845,941.030029,76.523613,175.604309,29.896381,96.808899,151.800003,927.039978,155.589996,59.927067,117.030586,3.316,30.347008,138.300003,32.815708,31.137171,93.319351,7.971584,114.935799,167.694611
5/4/17,142.084518,937.530029,76.038254,175.297882,29.581501,94.759087,150.850006,931.659973,157.25,59.691612,117.618927,3.08,29.85895,142.75,32.559139,31.118563,94.733276,7.580633,115.604591,169.133041
5/5/17,144.440811,934.150024,76.028542,177.155502,30.167534,94.997437,150.240005,927.130005,156.600006,60.24728,117.201393,3.142,29.742588,146.350006,33.268993,31.146471,95.464958,7.790411,115.93898,169.230255
5/8/17,148.36792,949.039978,75.873222,178.12265,29.765182,94.740013,151.059998,934.299988,156.380005,60.28495,116.954674,3.071,29.151098,148.600006,32.901237,31.118563,95.158447,7.75227,115.681015,169.541275
5/9/17,149.318192,952.820007,76.14502,178.974869,30.088812,94.66375,150.479996,932.169983,157.460007,59.606853,116.916718,3.065,28.999186,141.350006,32.90979,31.05344,94.466309,7.87623,116.044067,168.374969
5/10/17,148.610352,948.950012,76.348885,176.746002,30.701082,95.683876,150.289993,928.780029,160.279999,60.219028,116.537148,3.178,29.076757,143.350006,33.19202,31.025261,93.823616,7.971584,115.62368,168.520752
5/11/17,149.895569,947.619995,75.640244,177.479279,30.771059,96.284515,150.039993,930.599976,158.539993,60.680511,116.907234,3.305,29.057365,144.899994,33.15781,31.034657,93.813728,7.942977,115.872101,168.452728
5/12/17,151.988968,961.349976,75.222824,176.813553,30.788549,96.017578,150.330002,932.219971,160.809998,59.870564,117.32476,3.27,28.323658,143.149994,33.089394,31.006475,93.358902,7.87623,115.442162,166.985107
5/15/17,151.599518,957.969971,76.038254,175.983734,31.225891,97.647903,150.190002,937.080017,160.020004,59.814049,120.503639,3.251,28.569305,143.149994,33.517014,31.109795,94.486092,8.114614,115.528137,166.712982
5/16/17,151.375549,966.070007,75.844093,176.282852,31.567007,97.57164,149.779999,943,159.410004,60.077759,121.243805,3.46,29.070293,141.75,34.59462,30.621361,95.168335,8.362535,115.98674,163.398743
5/17/17,146.29303,944.76001,74.135597,172.500549,30.98098,95.474144,144.850006,919.619995,153.199997,59.333721,120.199989,3.49,29.089687,140.050003,34.295284,30.273817,94.950798,8.143222,114.872421,164.117966
5/18/17,148.522705,958.48999,74.145294,171.168991,31.400826,95.5504,147.660004,930.23999,155.699997,60.171932,120.484673,3.48,28.99272,140.25,34.560413,30.264423,94.011482,7.62831,114.670685,166.635223
5/19/17,149.029007,959.840027,74.553009,174.41098,32.10931,97.657448,148.059998,934.01001,157.020004,60.06834,120.513138,3.399,29.164026,143.149994,35.389996,30.489857,94.238892,8.028795,116.390228,167.743225
5/22/17,149.93454,970.669983,74.727753,177.218796,32.26675,97.523964,148.240005,941.859985,157.160004,60.31321,120.75985,3.42,29.277155,143.449997,36.031433,30.170494,94.505859,8.095543,116.870529,169.793945
5/23/17,149.749542,971.539978,74.941315,177.04512,32.065575,98.801529,148.070007,948.820007,157.949997,60.793526,121.006561,3.459,29.170494,143.550003,35.800514,30.189276,94.229019,8.22904,117.264397,170.299347
5/24/17,149.301636,980.349976,74.863663,178.743286,31.91688,99.106621,150.039993,954.960022,157.75,61.151413,120.997101,3.239,29.176956,145.25,35.492626,30.104742,94.545418,8.066937,117.274002,170.658966
5/25/17,149.817673,993.380005,75.174294,180.499374,31.671972,100.126762,151.960007,969.539978,163.050003,61.255016,121.818573,3.15,29.209276,143.949997,35.398548,30.208065,95.385864,8.076473,117.437302,173.049881
5/26/17,149.564529,995.780029,75.193703,180.036224,31.348343,100.736946,152.130005,971.469971,162.429993,61.141998,121.235893,3.14,29.319172,144.850006,35.047901,30.189276,95.949463,8.133685,117.053055,172.51532
5/30/17,149.622955,996.700012,74.834534,180.316055,31.462051,100.555801,152.380005,975.880005,163.220001,61.104317,121.417389,2.94,29.312611,143.600006,35.321575,30.179886,96.265869,8.352999,116.49588,171.630875
5/31/17,148.736908,994.619995,74.688919,181.039688,30.692333,100.51767,151.460007,964.859985,163.070007,61.320934,122.506332,2.859,28.849985,142.75,34.474884,30.668324,95.92968,7.981119,116.505493,170.260468
6/1/17,149.145844,995.950012,75.989708,180.740601,30.797298,100.727417,151.529999,966.950012,162.990005,61.462215,123.012589,2.89,29.18465,145.850006,34.765671,30.724682,97.778664,7.809482,116.995407,174.536926
6/2/17,151.356079,1006.72998,76.193573,183.548355,31.024714,101.013443,153.610001,975.599976,165.179993,61.659985,124.254387,2.879,29.489782,143.899994,34.893955,30.565004,97.818214,7.828554,117.312431,174.35228
6/5/17,149.876099,1011.340027,76.659523,182.313339,30.674847,100.298378,153.630005,983.679993,165.059998,61.283268,124.521828,2.899,28.935293,146.199997,34.560413,30.386534,98.095062,7.714128,116.217308,174.332809
6/6/17,150.382416,1003,76.543037,180.190598,30.806044,99.678658,152.809998,976.570007,165.169998,60.906548,124.970787,3.14,28.948418,144.25,35.030796,30.123529,98.134613,7.761806,115.391151,175.742111
6/7/17,151.278198,1010.070007,77.474937,181.493179,30.508654,98.687119,153.119995,980.940002,165.610001,60.332047,124.894363,3.02,27.987078,141.399994,35.270264,30.057779,98.322479,7.723664,115.064537,178.064972
6/8/17,150.908203,1010.27002,77.610847,183.258896,31.129671,100.117241,154.710007,983.409973,165.880005,59.522091,124.703316,3.14,28.046137,136.350006,36.014324,29.822952,97.699562,7.885766,115.218246,176.587677
6/9/17,145.056458,978.309998,77.96032,183.355392,30.954735,100.984825,149.600006,949.830017,158.029999,60.642838,125.639412,3.159,28.213469,137.550003,35.689331,30.781042,96.839348,7.923908,115.890694,176.364136
6/12/17,141.59024,964.909973,77.824417,183.326447,30.683596,101.127846,148.440002,942.900024,151.440002,60.642838,125.916458,3.07,28.475948,135.899994,35.099213,30.715294,95.010109,7.75227,115.160606,174.216187
6/13/17,142.729416,980.789978,78.232124,184.378174,31.068447,100.822754,150.679993,953.400024,152.720001,60.026161,126.107491,3.17,28.548134,135.449997,35.201843,30.602579,96.532806,7.62831,115.333527,175.965622
6/14/17,141.337067,976.469971,78.474808,185.622849,30.666094,99.831207,150.25,950.76001,152.199997,60.121033,126.823891,2.985,28.813894,134.649994,34.115681,30.705894,95.860466,7.580633,115.285492,177.238846
6/15/17,140.48996,964.169983,78.338898,188.585022,30.193773,101.442474,149.800003,942.309998,151.759995,59.95026,127.081802,3.024,28.941854,133.699997,33.653854,30.818615,95.158447,7.475744,115.996361,176.038467
6/16/17,138.523209,987.710022,79.066956,189.540268,30.351217,102.586548,150.639999,939.780029,152.380005,59.741543,128.33316,2.99,29.207619,132.949997,33.611088,30.968903,94.891487,7.513885,115.688957,177.258362
6/19/17,142.486008,995.169983,79.484383,192.08754,30.534899,102.481674,152.869995,957.369995,153.399994,60.415142,128.065689,2.97,29.401196,132.699997,33.568329,31.203733,95.890137,7.656916,117.053055,178.614914
6/20/17,141.19101,992.590027,80.095963,191.363861,29.467789,102.052658,152.25,950.630005,152.050003,61.221561,128.208969,2.887,29.286364,132.399994,32.499271,31.523094,94.990356,7.408996,116.72644,178.858902
6/21/17,142.028366,1002.22998,79.804726,192.174362,29.450296,98.648994,153.910004,959.450012,155.029999,62.103882,128.868057,2.888,28.849985,129.949997,32.772949,31.823671,95.474846,7.580633,116.957001,180.469162
6/22/17,141.794708,1001.299988,79.843559,192.434875,29.68646,99.00174,153.399994,957.090027,154.889999,62.635174,129.957031,3.01,28.544851,130.550003,33.106495,31.992746,95.375977,7.723664,117.360451,182.011139
6/23/17,142.427597,1003.73999,79.814438,195.126877,29.878887,99.259171,155.070007,965.590027,158.020004,62.767998,130.319977,2.96,28.823738,130.699997,33.499908,32.096062,95.336426,7.790411,117.408493,180.791229
6/26/17,141.979691,993.97998,80.532791,192.955917,29.721449,99.392654,153.589996,952.27002,157.5,62.540295,130.234009,2.98,28.79421,129.949997,33.593987,31.973963,95.593498,7.952513,117.072273,180.664352
6/27/17,139.944733,976.780029,80.649284,191.904205,30.097559,99.087547,150.580002,927.330017,151.029999,62.179783,128.963577,2.96,28.124884,129.899994,34.372253,31.720346,94.713509,8.028795,116.803276,180.156891
6/28/17,141.989441,990.330017,81.513245,192.608551,31.015966,101.490135,153.240005,940.48999,153.410004,61.819271,127.826889,3.045,28.649845,132.350006,35.210396,31.701569,95.14856,8.314857,117.677467,181.230392
6/29/17,139.896042,975.929993,81.183189,190.524429,31.147167,100.71788,151.039993,917.789978,150.089996,61.041302,126.699722,2.973,28.557976,133.300003,35.783409,31.588846,93.358902,8.333928,116.860924,180.81076
6/30/17,140.227097,968,81.775337,190.804245,31.129671,102.453079,150.979996,908.72998,149.410004,60.804115,126.36541,3.22,28.646561,132.149994,36.185379,31.551275,93.457779,8.343464,117.302803,180.957123
7/3/17,139.720795,953.659973,82.610168,191.614746,31.645733,101.985924,148.429993,898.700012,146.169998,60.974888,126.948059,3.205,29.115749,134.050003,37.288639,31.767315,92.380028,8.505566,117.274002,182.157547
7/5/17,140.295242,971.400024,82.717361,194.721634,31.838165,102.481674,150.339996,911.710022,147.610001,60.870544,127.654938,3.12,28.905764,133.5,37.023514,31.598236,93.230362,8.333928,117.956047,183.719025
7/6/17,138.971069,965.140015,81.596786,194.403229,32.319233,101.54734,148.820007,906.690002,146.25,59.864876,126.585106,3.17,28.643282,132.800003,36.895229,31.203733,92.676659,8.352999,117.091476,182.440567
7/7/17,140.382874,978.76001,82.171684,195.261963,32.555393,101.93824,151.440002,918.590027,150.179993,59.921795,126.604179,3.2,28.3808,131.75,37.203117,31.32584,94.654182,8.362535,117.783134,183.436005
7/10/17,141.2397,996.469971,82.142464,196.796127,32.922756,102.815376,153.5,928.799988,152.669998,59.608727,125.658539,3.43,28.430017,132.600006,37.818886,31.382198,92.330582,8.667667,118.215408,182.450302
7/11/17,141.697327,994.130005,82.006042,199.024979,33.386333,103.196732,155.270004,930.090027,154.330002,59.143848,125.352867,3.562,28.502199,132.149994,38.246513,31.156763,92.587662,8.782091,118.676529,181.474365
7/12/17,141.90181,1006.51001,82.649155,199.189026,33.648743,103.883186,158.899994,943.830017,158.75,59.561279,126.308075,3.69,28.407049,133,38.220852,31.203733,93.02272,8.877446,118.839836,182.196579
7/13/17,143.878342,1000.630005,83.185074,198.986374,33.797428,103.416023,159.259995,947.159973,158.210007,59.665646,125.954643,3.67,28.89592,130.75,38.109676,31.26009,92.597557,8.648596,118.225021,181.015701
7/14/17,145.114883,1001.809998,83.097382,201.18631,34.462185,103.702026,159.970001,955.98999,161.119995,59.826935,126.661522,3.74,29.053408,131.75,38.631367,31.400986,92.567894,8.820233,118.551643,182.401505
7/17/17,145.62117,1010.039978,83.038918,201.659088,34.672108,103.768768,159.729996,953.419983,161.699997,59.400005,126.231651,3.78,29.434008,132.699997,38.870842,31.231913,92.75602,8.86791,118.263458,181.864777
7/18/17,146.127518,1024.449951,83.33123,200.925781,34.488426,102.818092,162.860001,965.400024,183.600006,59.210255,128.438217,3.79,28.909046,132.800003,38.896496,31.335234,92.93425,8.982334,117.802345,182.352753
7/19/17,147.04274,1026.869995,83.730751,203.473068,34.820801,103.567123,164.139999,970.890015,183.860001,59.409489,129.154617,3.67,29.18137,131.449997,38.793869,31.579451,93.11248,8.982334,118.234634,184.636414
7/20/17,146.380661,1028.699951,83.165588,202.894119,34.295994,103.058167,164.529999,968.150024,183.600006,59.713081,130.453735,3.78,28.397205,132.5,38.092571,31.504309,92.557991,8.705809,117.629433,186.890808
7/21/17,146.312531,1025.670044,83.399437,204.688828,33.928635,102.357147,164.429993,972.919983,188.539993,59.418976,129.250137,3.86,27.819748,137.300003,37.750473,31.447948,92.082733,8.60092,118.628494,187.164063
7/24/17,148.084564,1038.949951,82.824547,204.727402,34.016094,103.88401,166,980.340027,187.910004,59.362049,127.053146,3.764,27.081518,130.5,37.545216,31.297661,93.003555,8.76302,118.282661,186.295486
7/25/17,148.717453,1039.869995,83.22406,204.997559,35.17067,109.991447,165.279999,950.700012,186.970001,59.162815,125.973763,3.89,28.482513,134.5,39.281361,31.091011,93.52832,9.125365,115.679359,185.817276
